firstName,lastName,wiId,averageScore,minutesPlayed,role
Mehdi,Carcela-González,101847,0.05,15,Midfielder
Álvaro,Medrán Just,247222,4.24,1011,Midfielder
Kévin Olivier,Soni,366374,0,0,Midfielder
Omar,Gaber,119987,0,0,Defender
Amine,Harit,372915,47.85,2132,Midfielder
Grady,Diangana,379205,0,0,Midfielder
Andrea,Marcucci,347019,0,0,Midfielder
Sébastien,Haller,25512,34.209999999999994,2354,Forward
Alfie,Whiteman,401050,0,0,Goalkeeper
Cristian,Mutton,411313,0,0,Forward
Jeremy,Blayac,26543,23.74,863,Forward
José Fernando,Cuadrado Romero,91082,0,0,Goalkeeper
Orestis,Karnezis,92864,0,0,Goalkeeper
Saad Ali Saadeldin,Samir,120042,0,0,Defender
Ángel Luis,Rodríguez Díaz,4131,43.27,2283,Forward
Heurelho,da Silva Gomes,8266,0,0,Goalkeeper
Aaron,Herzog,391515,0,0,Midfielder
Simon,Thorup Kjær,20433,23.110000000000003,1958,Defender
Martín Andrés,Silva Leites,113995,0,0,Goalkeeper
Luis,Ndreu,540634,0,0,Midfielder
Thomas,Máller,14732,89.27000000000001,2726,Forward
Florian,Kainz,65055,20.2,1709,Midfielder
Julián,Speroni,8391,0,0,Goalkeeper
Joe,Ledley,61963,0.9299999999999999,363,Midfielder
Miguel Ángel,Britos Cabrera,21160,7.529999999999999,853,Defender
Filippo,Romagna,283832,14.89,1887,Defender
Franck Yannick,Kessié,285109,45.19,3269,Midfielder
Francesc,Regis Crespí,390613,0,0,Forward
Leonardo,Pavoletti,22933,45.25,2723,Forward
Arjen,Robben,14727,45.410000000000004,1518,Midfielder
Tony,Jantschke,15019,6.510000000000001,724,Defender
Florian,Thauvin,25770,72.05,2965,Forward
Alois,Confais,249926,2.3600000000000003,579,Midfielder
Bruno,da Silva Peres,44251,4.16,1144,Defender
Mehdi,Lacen,4009,3.4100000000000006,1106,Midfielder
Andrea,Tessiore,492463,0,0,Midfielder
Benno,Schmitz,18544,0.24,81,Defender
Sandro,Wagner,15085,49.38,1576,Forward
Şener,Özbayraklı,34592,0,0,Defender
Yassine,Benzia,28122,28.479999999999993,2304,Forward
Gustav,Svensson,32798,0.6,90,Midfielder
Alex,Iwobi,230020,47.05000000000001,1902,Midfielder
Andrés Mateus,Uribe Villa,91502,2.5,182,Midfielder
Federico,Melchiorri,145344,0,0,Forward
Juan Francisco,Moreno Fuertes,3325,13.490000000000002,3059,Defender
Arlind,Ajeti,49857,17.360000000000003,1428,Defender
Vasilije,Janjičić,444439,2.96,312,Midfielder
Arne,Maier,425926,11.020000000000001,1224,Midfielder
Noah-Joel,Sarenren-Bazee,272436,0.02,104,Midfielder
Emil,Krafth,51064,4.17,1033,Defender
Sloan,Privat,25479,0,0,Forward
Scott,Dann,8186,18.73,1415,Defender
Ricardo Domingos,Barbosa Pereira,70381,0,90,Defender
Jawad,El Yamiq,413041,1.5399999999999998,360,Defender
Emir,Kujović,32973,0,0,Forward
Alejandro Gutiérrez,Mozo,488750,0.58,44,Midfielder
Thiago Emiliano,da Silva,20394,43.69,2565,Defender
Damien,Delaney,8583,0.95,90,Defender
James David,Rodríguez Rubio,70096,55.589999999999996,1778,Midfielder
Wilfride,Kanga Aka,347205,1.28,147,Forward
Dušan,Tadić,383,37.06000000000001,3086,Midfielder
Raphaël,Adiceam,29314,0,0,Goalkeeper
Santiago,Arias Naranjo,70136,1.09,386,Defender
Kelvin,Amian Adou,352986,16.799999999999997,3165,Defender
Jeff,Reine-Adelaide,366542,5.8,414,Midfielder
David,Timor Copoví,3510,13.639999999999999,895,Midfielder
Emmanuel,Rivière,25809,35.47,2007,Forward
Chadrac,Akolo,328131,20.599999999999998,1089,Forward
Petar,Brlek,69658,0.4,233,Midfielder
Gianfilippo,Felicioli,286225,0.05,259,Defender
Manuel,Ferrini,432680,0,0,Defender
Francisco José,Molinero Calderón,3856,0.83,567,Defender
Shane,Duffy,8242,59.09000000000001,3474,Defender
Vincent,Peugnet,454268,0,0,Defender
Bryan,Passi,426692,0,0,Defender
Alessio,Miceli,423597,0,0,Midfielder
Pablo,Nascimento Castro,41127,26.779999999999994,1292,Defender
Bruno,Zuculini,86309,5.010000000000001,1297,Midfielder
Michel Ndary,Adopo,562846,0,0,Midfielder
Eros,Schiavon,21517,0.33999999999999997,336,Midfielder
Rúnar Már,Sigurjónsson,57333,0,0,Midfielder
Wesley,Sneijder,20531,5.51,399,Midfielder
Thomas,Candeloro,531179,0,0,Goalkeeper
Antonio,García Aranda,5383,5.590000000000001,1080,Defender
Franco,Armani,90991,0,0,Goalkeeper
Jonas,Knudsen,55957,0,120,Defender
Hernán Arsenio,Pérez González,3539,2.55,499,Midfielder
Rubén,Castro Martín,3604,9.76,246,Forward
Gianluca,Caprari,21376,38.58,1864,Forward
David,Alba Fernández,551398,0.52,63,Defender
Baptiste,Santamaria,274344,13.419999999999998,2598,Midfielder
Aleix,García Serrano,282448,7.960000000000001,839,Midfielder
Nicolas,Höfler,15430,26.87,2347,Midfielder
Andy,Delort,25745,28.74,2300,Forward
Andy,Pelmard,497354,0,0,Defender
Cédric,Bakambu,25472,17.9,1269,Forward
Thomas,Kraft,15090,0,0,Goalkeeper
Cheick Tidiane,Diabaté,25601,15.360000000000001,668,Forward
Facundo Sebastián,Roncaglia,86183,16.68,1488,Defender
Giovani,Lo Celso,356237,46.910000000000004,1762,Midfielder
Ermir,Lenjani,50318,0.02,257,Defender
Alex,Palmer,381290,0,0,Goalkeeper
Yuri,Berchiche Izeta,4452,18.14,1705,Defender
Denis Lemi,Zakaria Lako Lado,360992,16.15,2337,Midfielder
Moctar El Hacen,El Id,264778,0.36000000000000004,81,Midfielder
Mapou,Yanga-Mbiwa,25996,0.4,129,Defender
Ömer,Toprak,14778,34.21000000000001,2006,Defender
Sławomir,Peszko,15282,0.08,27,Midfielder
Guessouma,Fofana,28948,2.5199999999999996,712,Midfielder
Mathias,Jattah-Njie Jørgensen,55979,37.720000000000006,3630,Defender
George Alexandru,Puşcaş,137161,10.15,683,Forward
Gian-Luca,Itter,425923,1.91,414,Defender
Alessio,Cragno,134413,0,0,Goalkeeper
Kyle,Bartley,61979,4.57,201,Defender
Enrico,Del Prato,422552,0,0,Defender
Christ Emmanuel Faitout,Maouassa,366571,14.229999999999999,870,Midfielder
Ellyes,Skhiri,246946,29.579999999999995,3322,Midfielder
Jón Daði,Böðvarsson,58105,9.51,436,Forward
Benjamin,Nivet,25891,17.669999999999998,1372,Midfielder
Andrea,Petagna,246175,44.60999999999999,1627,Forward
Miguel Ángel,Borja Hernández,91156,0,1,Forward
Seung-Hyeon,Jung,373054,0,0,Defender
Arnaud,Lusamba,286388,0.5700000000000001,158,Midfielder
Stéphane,Ruffier,25845,0,0,Goalkeeper
Jonas,Martin,26065,15.65,3044,Midfielder
El-Hadji Baye Oumar,Niasse,145692,24.59,1065,Forward
Asmir,Begović,8726,0,0,Goalkeeper
Maxime,Le Marchand,26135,24.22,2536,Defender
David,Soria Solís,278320,0,0,Goalkeeper
Rémi,Walter,149053,11.97,1490,Midfielder
Alin Dorinel,Toșca,85113,16.410000000000004,1593,Defender
Francisco,Portillo Soler,3572,18.7,2463,Midfielder
Michaël Jordan,Nkololo,209211,1.5799999999999998,402,Midfielder
Hans Carl Ludwig,Augustinsson,51217,9.520000000000001,2985,Defender
Timo,Hábers,272435,10.479999999999999,450,Defender
Álvaro,Tejero Sacristán,344104,0,0,Defender
Stanley,Nsoki,397030,0.36,25,Defender
Riza,Durmisi,56009,14.59,2063,Defender
Marko,Pjaca,135810,5.08,427,Forward
Lukas,Podolski,15291,0,18,Forward
Kylian,Mbappé Lottin,353833,100.65000000000002,2698,Forward
Rolando,Aarons,337225,2.87,635,Midfielder
Sam,Byram,224206,0.19,233,Defender
Andy,Carroll,7970,9.82,805,Forward
Baptiste,Guillaume,253784,9.409999999999998,407,Forward
Marijan,Ćavar,476054,0.18,31,Midfielder
Kyle,Taylor,515791,0,0,Midfielder
Julian,Palmieri,25919,2.3899999999999997,1177,Defender
Erik Alexander,Expósito Hernández,489417,5.0,444,Forward
Marvin,Plattenhardt,15125,13.100000000000001,3049,Defender
Zoltán,Stieber,15196,1.6199999999999999,77,Midfielder
Bastian,Oczipka,14775,2.46,2319,Defender
Adrián Ricardo,Centurión,213387,0,51,Midfielder
Wilfredo Daniel,Caballero,3551,0,0,Goalkeeper
Benjamin ,Kantie Karamoko,209102,0,0,Defender
Antonio,Moya Vega,367391,0,0,Midfielder
Federico,Brancolini,456492,0,0,Goalkeeper
Vanja,Milinković-Savić,283062,0,0,Goalkeeper
Franck Bilal,Ribéry,14726,28.4,1201,Midfielder
Joachim,Andersen,145787,7.21,545,Defender
Marc-André,ter Stegen,15008,0,0,Goalkeeper
Ahmet Yilmaz,Çalık,134557,0,0,Defender
Per,Mertesacker,7856,10.38,365,Defender
Carlos Henrique,Casimiro,40756,44.5,2929,Midfielder
Ibrahim,Amadou,28232,23.31,2411,Midfielder
Morteza,Pouraliganji,79449,2.08,270,Defender
Edson André,Sitoe,70711,13.889999999999999,1170,Defender
Kyle,Scott,291594,0,0,Midfielder
Kevin,Trapp,15062,0,0,Goalkeeper
Gilbert Gianelli,Imbula Wanga,25942,18.73,2255,Midfielder
Davide,Calabria,257028,20.259999999999998,1584,Defender
Francis,Coquelin,7864,10.459999999999999,819,Midfielder
Maximiliano Eduardo,Meza,146459,1.9,207,Midfielder
João Filipe,Iria Santos Moutinho,70093,26.320000000000004,3279,Midfielder
Christian Guillermo Martín,Ramos Garagay,114617,2.63,270,Defender
Pierre,Lees Melou,277629,56.62999999999999,2951,Midfielder
Nahuel Ignacio,Guzmán,86537,0,0,Goalkeeper
Mehdi Pascal Marcel,Léris,449978,0.22,23,Forward
Moussa,Sylla,471589,4.91,304,Forward
Mouctar,Diakhaby,292654,12.09,717,Defender
Roman,Hubník,15094,4.869999999999999,270,Defender
Gianluca,Frabotta,489124,0,0,Defender
Alessandro,Murgia,346908,8.62,847,Midfielder
Ander,Guevara Lajo,477352,0,0,Midfielder
Etienne,Capoue,25798,12.91,1542,Midfielder
Adrien,Thomasson,209028,33.519999999999996,2589,Midfielder
Christian,Kabasele,68085,28.549999999999997,2324,Defender
Fousseni,Diabaté,277002,13.95,582,Forward
Anthony,Ujah,15201,1.5099999999999998,141,Forward
Gustavo Daniel,Cabral Cáceres,3916,25.96,1876,Defender
Mattia,Destro,20796,29.770000000000003,1583,Forward
Gotoku,Sakai,14749,13.459999999999999,2375,Defender
Alexander ,Toft Søderlund,54819,10.53,380,Forward
Denys,Boyko,105744,0,0,Goalkeeper
Thore,Jacobsen,286403,0,0,Defender
Taleb,Tawatha,97555,5.64,388,Defender
Theodor,Gebre Selassie,82340,20.909999999999997,2914,Defender
Pablo Ezequiel,De Blasis,86517,21.38,1637,Forward
Maximilian,Eggestein,272440,28.33,2700,Midfielder
Asier,Illarramendi Andonegi,3676,33.92999999999999,3164,Midfielder
Xabier,Etxeita Gorritxategi,4113,3.1300000000000003,376,Defender
Bogdan Ionuț,Lobonț,20426,0,0,Goalkeeper
Slobodan,Medojević,14932,0.08,28,Midfielder
Yann,Karamoh,352993,10.15,464,Forward
Olexandr,Kucher,105328,0.27,90,Defender
Niccolò,Zanellato,402014,0.12,74,Midfielder
Lee,Grant,8935,0,0,Goalkeeper
Laurent,Ciman,38075,0,75,Defender
Jonathan,dos Santos Ramírez,3349,0.7000000000000001,35,Midfielder
Youssef,Aït Bennasser,289359,16.129999999999995,2040,Midfielder
Hermes Aristóteles,Romero,293198,1.58,70,Midfielder
Landry,Bonnefoi,26046,0,0,Goalkeeper
Moussa,Niakhaté,290119,40.309999999999995,3104,Defender
Stéphane,Sessègnon,8533,7.9799999999999995,978,Midfielder
Nathaniel,Chalobah,7888,4.870000000000001,447,Midfielder
Iván,Ramis Barrios,3642,22.59,1305,Defender
Romain,Caumet,501018,0,0,Midfielder
Perparim,Hetemaj,20653,19.369999999999994,2406,Midfielder
Flippo,Pavoni,499834,0,0,Goalkeeper
Duje,Čop,69610,0.41000000000000003,95,Forward
Franco Damián,Vázquez,20823,47.660000000000004,1836,Midfielder
Aron,Jóhannsson,56424,8.18,250,Forward
Seung-Woo,Lee,403546,5.5,366,Forward
Kasey,Palmer,279709,0.8,168,Midfielder
Josip,Iličić,20820,70.32000000000001,2002,Forward
Régis,Gurtner,26583,0,0,Goalkeeper
Scott,Malone,9280,5.19,1109,Defender
Jonathan,Hogg,8897,15.49,2429,Midfielder
Afonso,Mendes Ribeiro Figueiredo,222761,0.64,219,Defender
Brice,Samba,26131,0,0,Goalkeeper
Valerio,Verre,20446,4.36,332,Midfielder
Alan,Mannus,62300,0,0,Goalkeeper
Lilian,Fournier,426704,0,14,Midfielder
Luke,Shaw,8135,6.359999999999999,788,Defender
Benjamin,André,25826,34.13000000000001,3043,Midfielder
Palko,Dárdai,448246,0.18,19,Forward
Lucas ,Pezzini Leiva,7965,40.73,2894,Midfielder
Thiago,Motta,25439,24.380000000000003,1390,Midfielder
Jasmin,Kurtič,21620,18.17,2079,Midfielder
Divock,Okoth Origi,134708,43.13,1923,Forward
Brown,Ideye Aide,105616,3.7199999999999998,708,Forward
Mario,Lemina,29640,26.680000000000003,1722,Midfielder
Nicola,Murru,20869,6.75,1438,Defender
Florian,Hábner,18581,1.67,316,Defender
Jérôme,Roussillon,25457,16.46,1888,Defender
Moise Bioty,Kean,410031,11.620000000000001,1115,Forward
Vasco,Regini,21004,7.720000000000001,1069,Defender
Caglar,Söyáncá,344864,28.289999999999992,2245,Defender
Ismael,Díaz De León,241134,0.22,27,Forward
Raúl,García Carnero,6513,3.53,1368,Defender
Konstantinos,Stafylidis,92947,0.83,335,Defender
Florian,Máller,337647,0,0,Goalkeeper
James ,Morrison,8374,2.96,206,Midfielder
Antonio,Barreca,300373,1.6,478,Defender
Antonino,Ragusa,22699,8.64,774,Forward
Tommaso,Berni,70161,0,0,Goalkeeper
Silviu,Lung,83966,0,0,Goalkeeper
Andrea,Colpani,422555,0,0,Midfielder
Manuel,Akanji,297957,14.399999999999999,1260,Defender
Paul,Lasne,25829,28.740000000000006,3056,Midfielder
Maurice,Čović,383237,0,0,Midfielder
Fikayo,Tomori,291591,0,0,Defender
Diego Carlos,Santos Silva,270866,31.150000000000013,2289,Defender
Lukáš,Hrádecký,55951,0,0,Goalkeeper
Juan Guilherme,Nunes Jesus,20518,12.810000000000002,1683,Defender
Lisandro Ezequiel,López,86785,0.9299999999999999,44,Defender
Billy,Ketkeophomphone,26547,6.949999999999999,429,Forward
Andrea,Danzi,523089,1.6099999999999999,392,Midfielder
Gerard,Piqué Bernabéu,3341,59.91999999999999,3383,Defender
Aldo,Caiazza,471252,0,0,Defender
Philipp,Wollscheid,15126,0,0,Defender
Roberto,Inglese,21438,47.52999999999999,2798,Forward
Adam,Lallana,8140,2.82,450,Midfielder
Ángel Fabián,di María Hernández,3314,52.70000000000002,2340,Midfielder
Marcel,Schmelzer,14800,6.989999999999999,1493,Defender
Aaron,Mooy,62389,17.479999999999997,3337,Midfielder
Nicolai,Máller,15192,1.52,26,Midfielder
Yoshinori,Muto,94764,39.62,1972,Forward
Theódór Elmar,Bjarnason,56183,4.279999999999999,32,Midfielder
Mathieu,Bodmer,25433,2.92,372,Defender
Dejan,Lovren,25393,45.580000000000005,2744,Defender
Wayne ,Hennessey,8425,0,0,Goalkeeper
Kaylen,Hinds,279721,0,90,Forward
Marcus,Thuram,301017,38.46,1914,Forward
Conor,Masterson,302640,0,0,Defender
Milan,Biševac,25423,8.99,714,Defender
Héctor Alfredo,Moreno Herrera,3795,20.159999999999997,1217,Defender
Petr,Čech,7882,0,0,Goalkeeper
Federico,Ceccherini,21528,52.970000000000006,3226,Defender
Luca,Crosta,472938,0,0,Goalkeeper
Frederik,Hillesborg Sørensen,20680,22.85,1962,Defender
Manuel,Locatelli,286226,9.580000000000002,653,Midfielder
Mario Gaspar,Pérez Martínez,3529,39.11999999999999,2805,Defender
Luca,Zanimacchia,447505,0,0,Forward
Igor,Zubeldía Elorza,395114,26.49,1598,Midfielder
Paulo Henrique,Chagas de Lima,40800,5.86,523,Midfielder
Bryan,Oviedo,55982,0.86,180,Defender
Sven,Schipplock,15821,2.0399999999999996,302,Forward
James,Milner,8319,12.68,1742,Midfielder
Guido Marcelo,Carrillo,86239,23.01,791,Forward
Gerónimo,Rulli,86212,0,0,Goalkeeper
Mohamed,Diamé,8620,14.759999999999998,2020,Midfielder
Sam,Baldock,8566,0,24,Forward
Leonardo,Marson,392384,0,0,Goalkeeper
Pierre-Emile,Højbjerg,135114,18.730000000000004,1671,Midfielder
Stefano,Sturaro,21290,2.17,801,Midfielder
Hans,Hateboer,280419,14.049999999999999,2381,Defender
Dávid,Ivan,138402,0,0,Midfielder
Denis,Glushakov,101623,1.87,144,Midfielder
Muhamed,Bešić,14886,0.29,44,Midfielder
Gabriel Enrique,Gómez Girón,59083,2.22,249,Midfielder
Luca,Crecco,256479,0,0,Midfielder
Miguel Angel,Rubio Lestan,500200,0.63,27,Defender
Max,Besuschkow,302608,0,0,Midfielder
Marc,Navarro Ceciliano,341751,2.61,1069,Defender
Ihsan,Sacko,412701,7.579999999999999,930,Forward
Orji,Okwonkwo,403272,2.02,254,Forward
Petko,Hristov,372079,0,0,Defender
Patricio,Gabarrón Gil,4792,8.38,487,Defender
Romain,Thomas,29474,31.66999999999999,2472,Defender
Dennis,Diekmeier,14888,6.81,1846,Defender
Fabio,Depaoli,415809,3.2,1174,Midfielder
Francesco,Rossi,22053,0,0,Goalkeeper
Marco,Festa,21900,0,0,Goalkeeper
Sung-Yeung,Ki,61962,14.87,2044,Midfielder
Laurent,Pionnier,25986,0,0,Goalkeeper
Sokratis,Papastathopoulos,14687,35.580000000000005,2415,Defender
Jefferson Andrés,Lerma Solís,255738,18.93,2315,Midfielder
Francisco Javier,Calvo Quesada,125512,0.22999999999999998,105,Defender
Alejandro,Gálvez Jimena,3970,24.48,1980,Defender
Nemanja,Radonjić,237274,0,8,Midfielder
Wayne,Rooney,7944,15.239999999999998,2570,Forward
Rodrigo,Bentancur Colmán,361807,15.159999999999998,906,Midfielder
Marco,Borriello,20476,4.31,758,Forward
Yannick,Bolasie Yala,9194,12.870000000000001,844,Midfielder
Ignatius,Kpene Ganago,521939,2.6599999999999997,47,Forward
Antonio,Santurro,190168,0,0,Goalkeeper
Jann-Fiete,Arp,491365,8.440000000000001,833,Forward
Laurent,Koscielny,7855,39.50999999999999,2869,Defender
Pablo Javier,Zabaleta Girod,8313,10.94,3289,Defender
Sven ,Máller,228624,0,0,Goalkeeper
Niklas,Sále,134383,42.54999999999999,2002,Defender
Wergiton,do Rosário Calmon,43196,22.23,2047,Midfielder
Konstantinos,Mavropanos,413002,1.1099999999999999,270,Defender
Antoine,Bernede,397029,0,0,Forward
Alejandro Darío,Gómez,21077,70.16999999999999,2755,Forward
Michael,Hefele,15474,0,31,Defender
Luca,Antonelli,21272,1.5599999999999998,129,Defender
Kevin,Bonifazi,289827,2.09,408,Defender
Adalberto,Peñaranda Maestre,259946,13.390000000000002,807,Forward
Bohdan,Butko,105716,0,90,Defender
Emiliano,Viviano,20802,0,0,Goalkeeper
Joel,Coleman,274482,0,0,Goalkeeper
Faouzi,Ghoulam,25849,24.029999999999998,987,Defender
Dean,Marney,8947,0,0,Midfielder
Márcio Rafael,Ferreira de Souza,14718,27.940000000000005,1843,Defender
Wilfried Guemiand,Bony,471,14.509999999999998,697,Forward
Fredrik,Ulvestad,54762,0,0,Midfielder
Felipe Abdiel,Baloy Ramírez,112679,1.76,21,Defender
Thiago Henrique,Mendes Ribeiro,41056,43.220000000000006,2317,Midfielder
Luis Alberto,Suárez Díaz,7972,102.72000000000001,3353,Forward
Danny,Drinkwater,8495,4.6,513,Midfielder
Diafra,Sakho,26610,12.82,1015,Forward
Mateo,Pavlović,69525,26.090000000000003,1966,Defender
Toby,Alderweireld,36,21.880000000000003,2160,Defender
Mijat,Gaćinović,136011,28.92,1787,Midfielder
Karim,Onisiwo,66654,2.62,239,Midfielder
Leander,Dendoncker,134702,0.22,90,Midfielder
Semih,Kaya,32645,0,0,Defender
Matty,James,192748,5.69,988,Midfielder
Joshua,King,9637,42.88000000000001,2457,Forward
Bright,Gyamfi,402017,2.64,286,Defender
Dušan,Basta,20575,6.67,778,Defender
Timothy,Fosu-Mensah,397168,5.63,1587,Defender
Connor,Goldson,13451,3.82,180,Defender
Étienne,Didot,25800,12.469999999999999,1636,Midfielder
Daniel,Bachmann,204113,0,0,Goalkeeper
Josip,Elez,135788,7.049999999999999,778,Defender
Sebastian,Maier,15225,1.43,247,Midfielder
Phil,Bardsley,8516,4.79,1126,Defender
Nampalys,Mendy,134542,9.319999999999999,962,Midfielder
Wissam,Ben Yedder,25795,51.33,1658,Forward
Lucas,Rodrigues Moura da Silva,40765,11.59,281,Forward
Reiss,Nelson,397098,3.11,148,Midfielder
Dimitrios,Siovas,93003,28.73,2068,Defender
Dominik,Kohr,165425,12.520000000000001,1694,Midfielder
Ianis,Hagi,346551,0,0,Midfielder
Miguel Arturo,Layún Prado,112366,6.5600000000000005,1492,Defender
Tomáš ,Vaclík,82468,0,0,Goalkeeper
Djené,Dakonam Ortega,250805,30.580000000000002,3240,Defender
Alex Sandro,Lobo Silva,70084,33.279999999999994,2115,Defender
José Paulo,Bezzera Maciel Júnior,40550,59.47999999999999,2284,Midfielder
Samuel,Robert,436254,0,0,Forward
Nordin,Amrabat,32968,32.24999999999999,2088,Forward
Pedro David,Gallese Quiróz,114798,0,0,Goalkeeper
Sebastián,Coates Nión,7954,0.5499999999999999,90,Defender
Damien,Da Silva,26399,39.800000000000004,2838,Defender
Peter,Pekarík,32959,22.06,1740,Defender
Martín,Aguirregabiria Padilla,489488,25.270000000000003,1828,Defender
Lévy Koffi,Djidji,25523,19.790000000000003,2417,Defender
Raïs,M'Bolhi Ouhab,139295,0,0,Goalkeeper
Artur,Boruc,20921,0,0,Goalkeeper
Roman,Weidenfeller,14794,0,0,Goalkeeper
André,Schárrle,14789,30.48,1303,Forward
Andrés,Iniesta Luján,3353,46.75000000000001,2531,Midfielder
Julien,Ngoy,448038,0.03,19,Forward
Ari Freyr,Skúlason,51127,5.26,467,Defender
Elseid Gëzim,Hysaj,21001,17.32,3403,Defender
Niclas,Stierlin,495709,0,0,Midfielder
Markel,Susaeta Laskurain,3420,12.72,2244,Midfielder
Carlos Miguel,Ribeiro Dias,135937,7.579999999999999,676,Midfielder
Armando,Sadiku,50461,4.380000000000001,499,Forward
Shinji,Okazaki,14763,22.240000000000002,1361,Forward
Rodrigo Sebastián,Palacio,21296,26.11,2058,Forward
Mouez,Hassen,149050,0,0,Goalkeeper
Juan Fernando,Quintero Paniagua,91019,4.9399999999999995,310,Midfielder
Roberto,Olabe del Arco,240681,0,0,Midfielder
Santiago Juan,Gentiletti Selak,26336,0.6799999999999999,290,Defender
Alen,Halilović,234527,19.81,1363,Midfielder
Pione,Sisto Ifolo Emirmija,241945,51.31,2763,Midfielder
Nikola,Milenković,424241,20.020000000000003,1528,Defender
Iván,Alejo Peralta,279555,11.909999999999998,1121,Midfielder
Sergio,Ramos García,3306,51.949999999999996,3046,Defender
Luca,Antei,21872,7.17,646,Defender
Marco Jhonfai,Fabián De La Mora,112253,6.93,443,Midfielder
Boubacar,Kamara,404216,10.370000000000001,455,Defender
Tim,Krul,7976,0,0,Goalkeeper
Frédéric,Sammaritano,25835,36.949999999999996,1409,Midfielder
Julian,Brandt,146583,51.13999999999999,2346,Midfielder
Martín Nicolás,Campaña Delgado,116623,0,0,Goalkeeper
Emanuele,Torrasi,354470,0.12,5,Midfielder
Maximilian,Arnold,14938,6.529999999999999,2443,Midfielder
Jan,Repas,234138,5.6,901,Midfielder
Mike,van der Hoorn,284,16.960000000000004,1952,Defender
Andrey,Lunev,101971,0,0,Goalkeeper
Jon,Bautista Orgilles,279571,2.48,108,Forward
William,De Camargo,559187,0,0,Midfielder
David,López Silva,4303,36.74999999999999,3330,Defender
Gastón Exequiel,Ramírez Pereyra,20689,47.65,2222,Midfielder
Jonathan,Viera Ramos,4379,23.369999999999994,1994,Midfielder
Yacine,Bammou,229697,9.679999999999998,742,Forward
Munir,Mohand Mohamedi,6509,0,0,Goalkeeper
Ja-Cheol,Koo,15781,17.740000000000002,2179,Midfielder
Kenny,Lala,26498,28.82,2736,Defender
Daniel,Arzani,403613,2.09,54,Midfielder
Hal,Robson-Kanu,8686,12.07,1085,Forward
Jerome,Sinclair,234408,0,0,Forward
Ronaldo ,Aparecido Rodrigues,14689,70.31999999999998,3060,Defender
Max-Alain,Gradel,25860,19.02,2467,Forward
Cheick,Keita,361779,0.08,125,Defender
Lionel Andrés,Messi Cuccittini,3359,178.35999999999999,3356,Forward
Vedran,Ćorluka,14771,8.04,503,Defender
Paul,Baysse,26332,28.1,1800,Defender
Bernard,Tekpetey,419629,0,0,Forward
Carlos,Redruello Nimo,519095,0,0,Defender
Alberto,Aquilani,20401,9.04,1294,Midfielder
Davide,Astori,20866,35.53,2250,Defender
Oliver,McBurnie,288865,8.120000000000001,250,Forward
David,Alcibiade,28251,4.21,180,Defender
Gylfi Þór,Sigurðsson,77558,24.89,2981,Midfielder
Riccardo,Sottil,523085,0,0,Forward
Alexander,Mesa Travieso,293857,1.34,249,Forward
Gary ,Cahill,7887,37.16,2609,Defender
Mohamed,Dräger,272234,0.63,44,Midfielder
Thilo,Kehrer,235606,29.169999999999995,2363,Defender
Robbie,Kruse,16151,0.38999999999999996,210,Forward
Myziane,Maolida,404226,7.790000000000001,298,Forward
Dejan,Kulusevski,472363,0,0,Forward
Samuel,Bastien,278813,7.229999999999999,1392,Midfielder
Michael,Keane,7919,26.669999999999998,2551,Defender
Gonzalo,Castro Irizábal,3645,15.47,2088,Midfielder
Christian Alberto,Cueva Bravo,114813,4.97,262,Midfielder
Manuel,Neuer,14712,0,0,Goalkeeper
John ,O'Shea,8522,1.33,202,Defender
Adrián,San Miguel del Castillo,3582,0,0,Goalkeeper
Gabriel,Vasconcelos Ferreira,40820,0,0,Goalkeeper
Munir,El Haddadi Mohamed,278278,37.72,2470,Forward
Otávio Henrique,Passos Santos,295569,10.89,1493,Midfielder
Michael,Folivi,487049,0,0,Forward
Filip,Manojlović,363560,0,0,Goalkeeper
Fin,Bartels,16027,20.86,1129,Midfielder
Fabian,Reese,337775,0.33,42,Forward
Raúl,Rodríguez Navas,3828,27.480000000000004,1792,Defender
Michael,McGovern,62331,0,0,Goalkeeper
Victor James,Osimhen,403273,3.0300000000000002,259,Forward
Markus,Suttner,64966,1.83,1170,Defender
Wilder José,Cartagena Mendoza,139080,0,0,Midfielder
Nabil,Bentaleb,144766,12.49,1087,Midfielder
Manuel,Gasparini,549982,0,0,Goalkeeper
Luca,Ranieri,523086,0,0,Defender
Niko,Bungert,15179,0,0,Defender
Vladimír,Darida,82518,21.46,1902,Midfielder
Ignacio,Vidal Miralles,302542,3.170000000000001,433,Defender
Kingsley,Coman,231139,38.08999999999999,1452,Forward
Jacques François,Moubandje,49919,4.180000000000001,1704,Defender
Javier,Eraso Goñi,6370,20.25,2542,Midfielder
Christian,Maggio,21173,3.3999999999999995,625,Defender
Kevin,Gameiro,25445,25.739999999999995,1043,Forward
Chaouki,Ben Saada,25616,5.44,318,Midfielder
Jordi,Osei-Tutu,397096,0,0,Defender
Marcel,Sabitzer,65596,43.22,1974,Midfielder
Marcelo,Vieira da Silva Júnior,3310,32.39,2544,Defender
Víctor,López Ibáñez,404285,4.82,61,Defender
Kyle,Walker-Peters,402884,8.28,188,Defender
Troy,Deeney,8903,22.779999999999998,1890,Forward
Blas Antonio Miguel,Pérez Ortega,113517,0.16,163,Forward
